bid_id,timestamp,log_type,ipinyou_id,user_agent,ip_address,region_id,city_id,ad_exchange,domain,url,anonymous_url_id,ad_slot_id,ad_slot_width,ad_slot_height,ad_slot_visibility,ad_slot,ad_slot_floor_price,creative_id,bidding_price,paying_price,key_page_url,advertiser_id,user_tags
9605eb58b91c2dc665fc1139be4859d8,20130608092454161,2,VhkxCnFcOZLyGok,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1),1.59.218.*,65,73,1,5F97t5E0BTK7XhNrUMpENpn,1319f7b3ec008c04b0830b3c97921c3c,null,mm_10027070_118039_9659846,728,90,2,1,0,48f2e9ba15708c0146bda5e1dd653caa,300,0,bebefa5efe83beee17a3d245e7c5085b,1458,"10063,10075,11278,13866,10083,10111"
d48fc8b4772007a02a4bcf94630fcdf3,20130608092504689,2,VhkxC3sdO8j4Ddj,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0),60.168.252.*,106,107,3,5F1RQS9rg5scFsf,d8f7946413e00b82a125bb07b039ff0b,null,News_F_Width1,1000,90,0,0,80,d01411218cc79bc49d2a4078c4093b76,241,0,b2e35064f3549d447edbbdfb1f707c8c,3427,"13042,10110"
759df375405a4f11e94a851b3fc2480a,20130608092624494,2,VhkRLwc9Le24e-B,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C),61.135.172.*,1,1,3,DDTSQuf0MTTNaqKIvMpENpn,c7890d70094ad2451858cfe5800206c7,null,Astro_F_Width1,1000,90,0,0,10,86c2543527c86a893d4d4f68810a0416,300,0,43f4a37f42a7c5e6219e2601b26c6976,3386,"10024,10063,10006,10077,13874,10059,10057,14273,10111"
191bd8ee092c6cacc96865cad8c6a818,20130608093320959,2,VhCyP3xZOIBIehk,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0),116.208.166.*,183,195,1,5F97t5E0BTK7XhNrUMpENpn,dedc488b98ca20707bc9a723957e7d1f,null,mm_10027070_118039_10308280,160,600,2,1,0,cb7c76e7784031272e37af8e7e9b062c,300,0,bebefa5efe83beee17a3d245e7c5085b,1458,"11278,13403,13874,13866,10031,10024,10063,10006,10057,10075,10111"
663f59d6b6258dd97fdf1d0d1ebae7fd,20130608093427289,2,Z0TPODzRPlTHXBE,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; .NET CLR 3.0.04506.648; .NET CLR 3.5.21022; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; .NET4.0E; InfoPath.1; .NET4.0C),202.110.126.*,164,165,3,3FKElpuEMusyJqKbuKz,d4ab18be3096dc368dcc18914b425fd3,null,ALLINONE_F_Width1,1000,90,0,0,70,832b91d59d0cb5731431653204a76c0e,300,0,bebefa5efe83beee17a3d245e7c5085b,1458,"10059,10067,11278,10075,10111"
f82db7548331282e207d0ea60a4c5d61,20130608093818865,2,VhkxCkFw3qEWwQa,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729),183.2.88.*,216,217,3,ersbQv1RdoTy1m58uG,99824a4bf25331b1e15bceb341e55889,null,Sports_F_Rectangle,300,250,0,0,50,a499988a822facd86dd0e8e4ffef8532,300,0,bebefa5efe83beee17a3d245e7c5085b,1458,"11278,10083,10110"
f82db7548331282e207d0ea60a4c5d61,20130608093923489,2,VhkxCkFw3qEWwQa,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729),183.2.88.*,216,217,3,ersbQv1RdoTy1m58uG,99824a4bf25331b1e15bceb341e55889,null,Sports_F_Rectangle,300,250,0,0,50,a499988a822facd86dd0e8e4ffef8532,300,0,bebefa5efe83beee17a3d245e7c5085b,1458,"11278,10083,10110"
563b0b01abcc754305f7fecbd6c4cce3,20130608093935518,2,VhkR1D5LD4LWamC,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 2.0.50727),120.14.129.*,3,8,1,trqRTvp8gIc7gspy,fbf3991879af530f8a339cdfcfb70047,null,mm_33208362_3404787_11119183,160,600,2,1,0,cb7c76e7784031272e37af8e7e9b062c,300,0,bebefa5efe83beee17a3d245e7c5085b,1458,"10077,13866,11278,10063,10111"
829e567de5016543daa01c5c32d98942,20130608093940773,2,Z0T2ORKNLZFvjfk,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1),58.220.253.*,80,90,1,DFpETuxoGQdcFNKbuKz,3de6cb53559eb78a11cc8f2a7bddcb29,null,mm_10024662_3445902_11178345,336,280,2,1,0,77819d3e0b3467fe5c7b16d68ad923a1,300,0,bebefa5efe83beee17a3d245e7c5085b,1458,"10074,10048,11278,10063,10006,10110"
469f9d96c48bff3a20bb1a939e321725,20130608094320021,2,ZYkyOw1UO6n4Dt,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 2.0.50727; .NET CLR 3.0.04506.30),110.251.40.*,3,13,3,5F1RQS9rg5scFsf,3be3ce453fdbdd0c9761f1fa0535f367,null,News_F_Width1,1000,90,0,0,80,d01411218cc79bc49d2a4078c4093b76,241,0,b2e35064f3549d447edbbdfb1f707c8c,3427,"10006,13042,10077,10063,10024,10083,10110"
469f9d96c48bff3a20bb1a939e321725,20130608094321102,2,ZYkyOw1UO6n4Dt,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 2.0.50727; .NET CLR 3.0.04506.30),110.251.40.*,3,13,3,5F1RQS9rg5scFsf,3be3ce453fdbdd0c9761f1fa0535f367,null,News_F_Width1,1000,90,0,0,80,d01411218cc79bc49d2a4078c4093b76,241,0,b2e35064f3549d447edbbdfb1f707c8c,3427,"10006,13042,10077,10063,10024,10083,10110"
c507672b94664f5f539e7a3425e1c81e,20130608094416634,2,VhkECDdOPIl8FGl,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0),61.132.88.*,80,84,2,trqRTu1JM99Igmm7aMpENpn,5eea6be715070e35abc4ea0aa09ec852,null,773007655,336,280,2,0,5,4400bf8dea968a0068824792fd336c4c,238,0,b2e35064f3549d447edbbdfb1f707c8c,3427,"13042,10063,13866,10110"
9cc24911a3253aa5f5ea5f24bacfb848,20130608094423576,2,VhkxC5F2O2KZFga,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0),123.97.192.*,94,104,2,trqRTudNGq9UFdm4aspENpn,cbccd222705ef47c5eabe5cf468492b2,null,3541522021,300,250,1,0,5,00fccc64a1ee2809348509b7ac2a97a5,238,0,b2e35064f3549d447edbbdfb1f707c8c,3427,"13042,10110"
978d9b924d18582f4b15787c1935623c,20130608094433980,2,VhkxC5FAOlmHeoa,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727),220.178.77.*,106,107,2,trqRTJz7OykI1m58uG,39fcdd2393e4161eed5168c48deca825,null,3190262199,728,90,2,0,5,4b724cd63dfb905ebcd54e64572c646d,238,0,b2e35064f3549d447edbbdfb1f707c8c,3427,"13042,13866,10110"
f52bc3aab104627b9da5a96a263ae552,20130608094450961,2,VhkxC5FALQkWjhB,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; SV1; QQDownload 718),113.234.159.*,40,42,2,trqRTJCRjZL7gspy,53a590e9c5432ce943c618b36516160d,null,1773101986,728,90,2,0,5,4b724cd63dfb905ebcd54e64572c646d,238,0,b2e35064f3549d447edbbdfb1f707c8c,3427,"13866,13042,10110"
731520510d414a6f0cec2b79a3007cbe,20130608094832988,2,VhkRL72SD4KHQQa,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25",76.98.228.*,0,0,1,trqRTuS8jZL7FmMs,fb01423460a56e599ed0ee2d01758bba,null,mm_40468498_3493773_11415940,728,90,0,1,0,48f2e9ba15708c0146bda5e1dd653caa,300,0,bebefa5efe83beee17a3d245e7c5085b,1458,"11278,10111"
b970a6b2c56fad95da5622ea4ef30fb4,20130608095052065,2,VhkxCk5nOvp_FMk,"Mozilla/5.0 (Linux; U; Android 4.1.2; zh-cn; GT-I9082 Build/JZO54K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30 baiduboxapp/042_8.3_diordna_008_084/gnusmas_61_2.1.4_2809I-TG/1000651a/9EA19FA15FAC6A1ABC65D7547D92AF7A%7C275441450369453/1",123.164.218.*,65,74,1,null,null,null,mm_10027070_2459574_10817902,300,250,0,1,0,44966cc8da1ed40c95d59e863c8c75f0,300,0,361e128affece850342293213691a043,3386,"13042,10684,10110"
b970a6b2c56fad95da5622ea4ef30fb4,20130608095055551,2,VhkxCk5nOvp_FMk,"Mozilla/5.0 (Linux; U; Android 4.1.2; zh-cn; GT-I9082 Build/JZO54K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30 baiduboxapp/042_8.3_diordna_008_084/gnusmas_61_2.1.4_2809I-TG/1000651a/9EA19FA15FAC6A1ABC65D7547D92AF7A%7C275441450369453/1",123.164.218.*,65,74,1,null,null,null,mm_10027070_2459574_10817902,300,250,0,1,0,44966cc8da1ed40c95d59e863c8c75f0,300,0,361e128affece850342293213691a043,3386,"13042,10684,10110"
b970a6b2c56fad95da5622ea4ef30fb4,20130608095059477,2,VhkxCk5nOvp_FMk,"Mozilla/5.0 (Linux; U; Android 4.1.2; zh-cn; GT-I9082 Build/JZO54K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30 baiduboxapp/042_8.3_diordna_008_084/gnusmas_61_2.1.4_2809I-TG/1000651a/9EA19FA15FAC6A1ABC65D7547D92AF7A%7C275441450369453/1",123.164.218.*,65,74,1,null,null,null,mm_10027070_2459574_10817902,300,250,0,1,0,44966cc8da1ed40c95d59e863c8c75f0,300,0,361e128affece850342293213691a043,3386,"13042,10684,10110"
b970a6b2c56fad95da5622ea4ef30fb4,20130608095101998,2,VhkxCk5nOvp_FMk,"Mozilla/5.0 (Linux; U; Android 4.1.2; zh-cn; GT-I9082 Build/JZO54K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30 baiduboxapp/042_8.3_diordna_008_084/gnusmas_61_2.1.4_2809I-TG/1000651a/9EA19FA15FAC6A1ABC65D7547D92AF7A%7C275441450369453/1",123.164.218.*,65,74,1,null,null,null,mm_10027070_2459574_10817902,300,250,0,1,0,44966cc8da1ed40c95d59e863c8c75f0,300,0,361e128affece850342293213691a043,3386,"13042,10684,10110"
b970a6b2c56fad95da5622ea4ef30fb4,20130608095108485,2,VhkxCk5nOvp_FMk,"Mozilla/5.0 (Linux; U; Android 4.1.2; zh-cn; GT-I9082 Build/JZO54K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30 baiduboxapp/042_8.3_diordna_008_084/gnusmas_61_2.1.4_2809I-TG/1000651a/9EA19FA15FAC6A1ABC65D7547D92AF7A%7C275441450369453/1",123.164.218.*,65,74,1,null,null,null,mm_10027070_2459574_10817902,300,250,0,1,0,44966cc8da1ed40c95d59e863c8c75f0,300,0,361e128affece850342293213691a043,3386,"13042,10684,10110"
b970a6b2c56fad95da5622ea4ef30fb4,20130608095118866,2,VhkxCk5nOvp_FMk,"Mozilla/5.0 (Linux; U; Android 4.1.2; zh-cn; GT-I9082 Build/JZO54K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30 baiduboxapp/042_8.3_diordna_008_084/gnusmas_61_2.1.4_2809I-TG/1000651a/9EA19FA15FAC6A1ABC65D7547D92AF7A%7C275441450369453/1",123.164.218.*,65,74,1,null,null,null,mm_10027070_2459574_10817902,300,250,0,1,0,44966cc8da1ed40c95d59e863c8c75f0,300,0,361e128affece850342293213691a043,3386,"13042,10684,10110"
b970a6b2c56fad95da5622ea4ef30fb4,20130608095122873,2,VhkxCk5nOvp_FMk,"Mozilla/5.0 (Linux; U; Android 4.1.2; zh-cn; GT-I9082 Build/JZO54K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30 baiduboxapp/042_8.3_diordna_008_084/gnusmas_61_2.1.4_2809I-TG/1000651a/9EA19FA15FAC6A1ABC65D7547D92AF7A%7C275441450369453/1",123.164.218.*,65,74,1,null,null,null,mm_10027070_2459574_10817902,300,250,0,1,0,44966cc8da1ed40c95d59e863c8c75f0,300,0,361e128affece850342293213691a043,3386,"13042,10684,10110"
b970a6b2c56fad95da5622ea4ef30fb4,20130608095127724,2,VhkxCk5nOvp_FMk,"Mozilla/5.0 (Linux; U; Android 4.1.2; zh-cn; GT-I9082 Build/JZO54K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30 baiduboxapp/042_8.3_diordna_008_084/gnusmas_61_2.1.4_2809I-TG/1000651a/9EA19FA15FAC6A1ABC65D7547D92AF7A%7C275441450369453/1",123.164.218.*,65,74,1,null,null,null,mm_10027070_2459574_10817902,300,250,0,1,0,44966cc8da1ed40c95d59e863c8c75f0,300,0,361e128affece850342293213691a043,3386,"13042,10684,10110"
b970a6b2c56fad95da5622ea4ef30fb4,20130608095130066,2,VhkxCk5nOvp_FMk,"Mozilla/5.0 (Linux; U; Android 4.1.2; zh-cn; GT-I9082 Build/JZO54K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30 baiduboxapp/042_8.3_diordna_008_084/gnusmas_61_2.1.4_2809I-TG/1000651a/9EA19FA15FAC6A1ABC65D7547D92AF7A%7C275441450369453/1",123.164.218.*,65,74,1,null,null,null,mm_10027070_2459574_10817902,300,250,0,1,0,44966cc8da1ed40c95d59e863c8c75f0,300,0,361e128affece850342293213691a043,3386,"13042,10684,10110"
b970a6b2c56fad95da5622ea4ef30fb4,20130608095138627,2,VhkxCk5nOvp_FMk,"Mozilla/5.0 (Linux; U; Android 4.1.2; zh-cn; GT-I9082 Build/JZO54K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30 baiduboxapp/042_8.3_diordna_008_084/gnusmas_61_2.1.4_2809I-TG/1000651a/9EA19FA15FAC6A1ABC65D7547D92AF7A%7C275441450369453/1",123.164.218.*,65,74,1,null,null,null,mm_10027070_2459574_10817902,300,250,0,1,0,44966cc8da1ed40c95d59e863c8c75f0,300,0,361e128affece850342293213691a043,3386,"13042,10684,10110"
b970a6b2c56fad95da5622ea4ef30fb4,20130608095143965,2,VhkxCk5nOvp_FMk,"Mozilla/5.0 (Linux; U; Android 4.1.2; zh-cn; GT-I9082 Build/JZO54K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30 baiduboxapp/042_8.3_diordna_008_084/gnusmas_61_2.1.4_2809I-TG/1000651a/9EA19FA15FAC6A1ABC65D7547D92AF7A%7C275441450369453/1",123.164.218.*,65,74,1,null,null,null,mm_10027070_2459574_10817902,300,250,0,1,0,44966cc8da1ed40c95d59e863c8c75f0,300,0,361e128affece850342293213691a043,3386,"13042,10684,10110"
52c15682dc5537002bd5d3a83e83e1aa,20130608095539881,2,VhkxCed13HbIFfL,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1),123.6.138.*,164,165,3,3FKElpuEMusyJqKbuKz,fd9d70edeb8738e4d5e7913d50755c96,null,ALLINONE_F_Width1,1000,90,0,0,70,832b91d59d0cb5731431653204a76c0e,300,0,bebefa5efe83beee17a3d245e7c5085b,1458,"10059,11278,10063,10111"
d10b0699f6d6759aa6abb903d752a67c,20130608095642440,2,VhkxCe1UPo5LwGk,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727),119.53.250.*,55,56,3,ersbQv1RdoTy1m58uG,99c0605b2767c74daa463ab00dd4246e,null,ALLINONE_F_Width1,1000,90,0,0,70,0cd33fcb336655841d3e1441b915748d,254,0,c8758e8658b05bc3a88af7b37bdf0575,3476,"10083,10063,10059,10006,13042,13403,10110"
cf1dba3112fd739c383c82d566641fa1,20130608100018277,2,VhkELaF8LlzWkBb,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1),221.205.111.*,15,16,3,31drTvprdN1RFt,328bf2d5756c15ae673cf22a821c0383,null,Edu_F_Rectangle,300,250,0,0,31,44966cc8da1ed40c95d59e863c8c75f0,300,0,43f4a37f42a7c5e6219e2601b26c6976,3386,null
6d8ac61b237584e042b1d73faf819f93,20130608100121952,2,Vh13Pna4O8mHegz,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0),110.185.230.*,276,277,2,5KFwt19cMQj7gsz,be98e46dc8d3adb0b7e00fcb021046e2,null,2808233738,300,250,1,0,16,e1af08818a6cd6bbba118bb54a651961,249,0,a5d0bde104fea52ea466c77b37948424,3476,"10083,10024,13800,10006,13042,10110"
22d4142c906d12b70b42612d03735551,20130608100125413,2,VhCx1DdJPon4BGR,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Tablet PC 1.7; .NET CLR 1.0.3705; .NET CLR 1.1.4322),183.15.100.*,216,219,3,3FF-e59aG5syJqKbuKz,ef5cc513a6cf7e1d495b8c3ee350c7d6,null,ALLINONE_F_Width1,1000,90,0,0,70,832b91d59d0cb5731431653204a76c0e,300,0,bebefa5efe83beee17a3d245e7c5085b,1458,"10006,10048,10052,14273,13403,11278,10077,10024,10063,10093,10059,10057,10110"
33b7f2b6b2a68ef19bca4ab6e4c02184,20130608100317739,2,VhpTOapGPt5ot-j,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; KB974488; SE 2.X MetaSr 1.0),121.62.203.*,183,193,2,trqRTu9EMNFSjqKbuKz,191cd6c50cf698c78a9d22723e57f1fb,null,507519964,468,60,1,0,5,2f88fc9cf0141b5bbaf251cab07f4ce7,300,0,361e128affece850342293213691a043,3386,10024
bd04171d29dcd5e551692d9f3d30b9aa,20130608100325396,2,Z0TKC3q3PyFU3ZL,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:20.0) Gecko/20100101 Firefox/20.0,183.62.203.*,216,219,2,DrqFTJl9GTq8jMu45Spr-P,38469c75bc4a0caa8b72b9761d44bc77,null,3567920734,728,90,1,0,5,b90c12ed2bd7950c6027bf9c6937c48a,300,0,361e128affece850342293213691a043,3386,"10076,10059,10063,10006,13042,10083,10052,13800,13403,10031,10077,10024,14273,10075,10057,10110"
4e4b97cd9db8de6f253b2f6dc791dfef,20130608100339494,2,VhkxODdZDypdDol,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0),115.224.227.*,94,100,2,lFMbG5MEMNF0jMMywFpRqrk6gvRiYd56,cb0179c361aedf808088efe4884567bf,null,919631804,336,280,1,0,5,ff5123fb9333ca095034c62fdaaf51aa,300,0,361e128affece850342293213691a043,3386,null
719c736103596ccc05f1a4e1e1a7be1c,20130608100442728,2,VhkxOD1UDUzh3mn,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; SV1; qdesk 2.4.1264.203; QDesk; KB974488),220.176.168.*,134,143,3,5F1RQS9rg5scFsf,b2828209470ec8279da415b7837bb712,null,News_F_Width1,1000,90,0,0,80,d01411218cc79bc49d2a4078c4093b76,241,0,b2e35064f3549d447edbbdfb1f707c8c,3427,"13042,10110"
9e7c7e7828db6fd5eb17704d6755fcab,20130608100556140,2,VhkxODd6OlmVagz,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1",221.224.213.*,80,85,2,trqRTuqxOvC7gspy,cc5e2d7fb3a8315a013422ffe731ec88,null,529883953,300,250,2,0,5,44966cc8da1ed40c95d59e863c8c75f0,300,0,361e128affece850342293213691a043,3386,null
ca1b78aeefeef36916ce4be27625bcb2,20130608100918912,2,VhkEL7ExDoB8tOC,Mozilla/5.0 (compatible; MSIE 9.0; qdesk 2.4.1264.203; Windows NT 6.1; Trident/6.0),106.33.103.*,201,201,2,trqRTuSJMN5RFma4JKTI,130cd6c85b8aeb4cbdec6defc4d80744,null,3450381520,336,280,2,0,5,13606a7c541dcd9ca1948875a760bb31,238,0,d29e59bf0f7f8243858b8183f14d4412,3358,"10684,10052,10024"
a02ce8872ba7e19d871445e3bfd8c55a,20130608100925438,2,VhkxODu23T1HgoC,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1",125.82.145.*,275,275,3,3FF-e59aG5syJqKbuKz,e9322934e747bf6ad5488fed5aaa4f1,null,ALLINONE_F_Width1,1000,90,0,0,70,0cd33fcb336655841d3e1441b915748d,254,0,c8758e8658b05bc3a88af7b37bdf0575,3476,"13403,10031,10063,10083,10006,13042,10057,10110"
82516b8fea0f3a7d493e959b9abc39db,20130608101020650,2,VhkxOD2SLZnIaGa,Mozilla/5.0 (compatible; MSIE 9.0; qdesk 2.5.1277.202; Windows NT 6.1; Trident/5.0; BOIE9;ZHCN),218.107.16.*,216,217,2,trqRTuMvjTN7X9KbuKz,5d014260a53d4b1ef5cd204b7ddb1a77,null,1816591934,300,250,0,0,74,00fccc64a1ee2809348509b7ac2a97a5,238,0,b2e35064f3549d447edbbdfb1f707c8c,3427,"13042,10110"
ab0133f97f25a4e083c631f10a324f9c,20130608101217372,2,VhkxO3dpPHTLXbC,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729),124.112.160.*,106,119,3,ersbQv1RdoTy1m58uG,250669af89900a71d41b3d0037df608d,null,Sports_F_Rectangle,300,250,0,0,50,e1af08818a6cd6bbba118bb54a651961,254,0,a5d0bde104fea52ea466c77b37948424,3476,"10006,10031,13042,10059,13403,10075,10063,10024,10057,10083,10110"
3195ffc02ac059a7379675e32f29fb37,20130608101317241,2,Vh1PLJkIDlFOjfC,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; SV1; QQDownload 718; AskTbNRO/5.12.5.17640; .NET CLR 2.0.50727),123.115.130.*,1,1,3,5F1RQS9rg5scFsf,c87da6f1f33b545b711c573a137062e4,null,ALLINONE_F_Width1,1000,90,0,0,70,86c2543527c86a893d4d4f68810a0416,300,0,43f4a37f42a7c5e6219e2601b26c6976,3386,"10006,14273,10024,10063,13403,10052,13800,10057,10110"
2ffcf26276ff6a12d564703a9b2e2d46,20130608101322269,2,VhkxO31OPH56D-L,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 2.0.50727),124.133.214.*,146,147,3,kK1gq61NdoTy1m58uG,cea2a4c7d3ac15e9c015a6c215048915,null,ALLINONE_F_Width1,1000,90,0,0,70,832b91d59d0cb5731431653204a76c0e,300,0,bebefa5efe83beee17a3d245e7c5085b,1458,"10063,11278,13776,10111"
f4067b4d740ac80eaacf5e91fe365627,20130608101359155,2,VhKZLpMJP4mNXBc,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.84 Safari/535.11 SE 2.X MetaSr 1.0",113.8.7.*,65,67,2,trqRTJa9Py24D9Kbu-,def67a38173b1889ba336f3e7dc6c911,null,254916260,160,600,2,0,5,80a776343079ed94d424f4607b35fd39,249,0,aa4976c67db0f076c563a29f6697928b,3476,"13042,10063,13776,10006,10110"
f4067b4d740ac80eaacf5e91fe365627,20130608101402286,2,VhKZLpMJP4mNXBc,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.84 Safari/535.11 SE 2.X MetaSr 1.0",113.8.7.*,65,67,2,trqRTJa9Py24D9Kbu-,def67a38173b1889ba336f3e7dc6c911,null,254916260,160,600,2,0,5,80a776343079ed94d424f4607b35fd39,249,0,aa4976c67db0f076c563a29f6697928b,3476,"13042,10063,13776,10006,10110"
f4067b4d740ac80eaacf5e91fe365627,20130608101406376,2,VhKZLpMJP4mNXBc,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.84 Safari/535.11 SE 2.X MetaSr 1.0",113.8.7.*,65,67,2,trqRTJa9Py24D9Kbu-,def67a38173b1889ba336f3e7dc6c911,null,254916260,160,600,2,0,5,80a776343079ed94d424f4607b35fd39,249,0,aa4976c67db0f076c563a29f6697928b,3476,"13042,10063,13776,10006,10110"
f4067b4d740ac80eaacf5e91fe365627,20130608101411206,2,VhKZLpMJP4mNXBc,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.84 Safari/535.11 SE 2.X MetaSr 1.0",113.8.7.*,65,67,2,trqRTJa9Py24D9Kbu-,def67a38173b1889ba336f3e7dc6c911,null,254916260,160,600,2,0,5,80a776343079ed94d424f4607b35fd39,249,0,aa4976c67db0f076c563a29f6697928b,3476,"13042,10063,13776,10006,10110"
ff5ab97ff5a64bbaf1ec871a84174d07,20130608101431708,2,VhkxO3THLZb4qZj,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; Sicent; .NET CLR 2.0.50727; SaaYaa),124.228.98.*,201,205,3,3FF-e59aG5syJqKbuKz,e9322934e747bf6ad5488fed5aaa4f1,null,ALLINONE_F_Width1,1000,90,0,0,70,d01411218cc79bc49d2a4078c4093b76,241,0,b2e35064f3549d447edbbdfb1f707c8c,3427,"13042,10110"
3195ffc02ac059a7379675e32f29fb37,20130608101444992,2,Vh1PLJkIDlFOjfC,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; SV1; QQDownload 718; AskTbNRO/5.12.5.17640; .NET CLR 2.0.50727),123.115.130.*,1,1,3,5F1RQS9rg5scFsf,c87da6f1f33b545b711c573a137062e4,null,ALLINONE_F_Width1,1000,90,0,0,70,86c2543527c86a893d4d4f68810a0416,300,0,43f4a37f42a7c5e6219e2601b26c6976,3386,"10006,14273,10024,10063,13403,10052,13800,10057,10110"
ef467f899a69ce33ed457f396ef698ff,20130608101933018,2,VhkxO3N1PN92FYE,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.2; SV1; Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1) ; .NET CLR 1.1.4322; .NET CLR 2.0.50727),119.41.196.*,253,254,3,5F1RQS9rg5scFsf,2446024f80ff187e01ca086c202892b6,null,News_F_Rectangle,300,250,0,0,80,44966cc8da1ed40c95d59e863c8c75f0,300,0,43f4a37f42a7c5e6219e2601b26c6976,3386,"10006,14273,13403"
c01e955367dc2fafd2886ecdefb8c8a8,20130608102002570,2,VhkxO3Np3lk9FWb,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET4.0C; .NET4.0E),223.242.72.*,106,114,1,6OkxTuuxOeBs1m58uG,65d4d5a3c92d9e7cccd83cb623cf436f,null,mm_12761813_1803788_9079497,300,250,2,1,0,e1af08818a6cd6bbba118bb54a651961,238,0,a5d0bde104fea52ea466c77b37948424,3476,"13042,13776,10006,10110"
